"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 24 14:39:11 CST 2025","Fri Oct 24 14:39:17 CST 2025","6409","test_cloudTrader","test_cloudOrderSend","TestCloudStrategyOrder","","","数据库校验-云策略-复制下单平仓数据","
    ### 测试说明
    - 前置条件：有云策略和云跟单
      1. 进行开仓，手数范围0.01-1，总手数5
      2. 校验账号的数据是否正确
      3. 进行平仓
      4. 校验账号的数据是否正确
    - 预期结果：账号的数据正确
    "
"passed","Fri Oct 24 14:38:10 CST 2025","Fri Oct 24 14:38:15 CST 2025","4311","test_cloudTrader","test_cloudOrderSend","TestCloudStrategyOrder","","","数据库校验-云策略-复制下单数据","
    ### 测试说明
    - 前置条件：有云策略和云跟单
      1. 进行开仓，手数范围0.01-0.01，总手数0.01
      2. 校验账号的数据是否正确
      3. 进行平仓
      4. 校验账号的数据是否正确
    - 预期结果：账号的数据正确
    "
"passed","Fri Oct 24 14:38:00 CST 2025","Fri Oct 24 14:38:04 CST 2025","4299","test_cloudTrader","test_cloudOrderSend","TestCloudStrategyOrder","","","数据库校验-云策略-复制下单平仓数据","
        ### 测试说明
        - 前置条件：有云策略和云跟单
          1. 进行开仓，手数范围0.1-1，总订单3，总手数1
          2. 校验账号的数据是否正确
          3. 进行平仓
          4. 校验账号的数据是否正确
        - 预期结果：账号的数据正确
        "
"passed","Fri Oct 24 14:38:57 CST 2025","Fri Oct 24 14:38:58 CST 2025","1089","test_cloudTrader","test_cloudOrderSend","TestCloudStrategyOrder","","","云策略-复制下单操作","
    ### 测试说明
    - 前置条件：有云策略和云跟单
      1. 进行开仓，手数范围0.01-1，总手数5
      2. 校验账号的数据是否正确
      3. 进行平仓
      4. 校验账号的数据是否正确
    - 预期结果：账号的数据正确
    "
"passed","Fri Oct 24 14:38:32 CST 2025","Fri Oct 24 14:38:33 CST 2025","1078","test_cloudTrader","test_cloudOrderSend","TestCloudStrategyOrder","","","云策略-复制下单操作","
    ### 测试说明
    - 前置条件：有云策略和云跟单
      1. 进行开仓，手数范围0.01-1，总订单数10
      2. 校验账号的数据是否正确
      3. 进行平仓
      4. 校验账号的数据是否正确
    - 预期结果：账号的数据正确
    "
"passed","Fri Oct 24 14:40:52 CST 2025","Fri Oct 24 14:40:57 CST 2025","4333","test_cloudTrader","test_cloudOrderSend","TestCloudStrategyOrder","","","数据库校验-云跟单-复制下单数据","
    ### 测试说明
    - 前置条件：有云策略和云跟单
      1. 进行开仓，手数范围0.3-1，总订单数量1，总手数5
      2. 校验权重，优先满足手数范围，然后是总手数
      3. 进行平仓
      4. 校验账号的数据是否正确
    - 预期结果：权重正确，优先满足手数范围，然后是总手数
    "
"passed","Fri Oct 24 14:39:17 CST 2025","Fri Oct 24 14:39:22 CST 2025","4323","test_cloudTrader","test_cloudOrderSend","TestCloudStrategyOrder","","","数据库校验-云跟单-复制下单平仓数据","
    ### 测试说明
    - 前置条件：有云策略和云跟单
      1. 进行开仓，手数范围0.01-1，总手数5
      2. 校验账号的数据是否正确
      3. 进行平仓
      4. 校验账号的数据是否正确
    - 预期结果：账号的数据正确
    "
"passed","Fri Oct 24 14:40:44 CST 2025","Fri Oct 24 14:40:45 CST 2025","1075","test_cloudTrader","test_cloudOrderSend","TestCloudStrategyOrder","","","云策略-复制下单操作","
    ### 测试说明
    - 前置条件：有云策略和云跟单
      1. 进行开仓，手数范围0.3-1，总订单数量1，总手数5
      2. 校验权重，优先满足手数范围，然后是总手数
      3. 进行平仓
      4. 校验账号的数据是否正确
    - 预期结果：权重正确，优先满足手数范围，然后是总手数
    "
"passed","Fri Oct 24 14:38:53 CST 2025","Fri Oct 24 14:38:57 CST 2025","4334","test_cloudTrader","test_cloudOrderSend","TestCloudStrategyOrder","","","数据库校验-云跟单-复制下单平仓数据","
    ### 测试说明
    - 前置条件：有云策略和云跟单
      1. 进行开仓，手数范围0.01-1，总订单数10
      2. 校验账号的数据是否正确
      3. 进行平仓
      4. 校验账号的数据是否正确
    - 预期结果：账号的数据正确
    "
"passed","Fri Oct 24 14:41:10 CST 2025","Fri Oct 24 14:41:12 CST 2025","1078","test_cloudTrader","test_cloudOrderSend","TestCloudStrategyOrder","","","云策略-复制下单操作","
    ### 测试说明
    - 前置条件：有云策略和云跟单
      1. 进行开仓，手数范围0.1-1，总手数2
      2. 预期下单失败：下单失败，请检查下单参数
    - 预期结果：提示正确
    "
"passed","Fri Oct 24 14:37:54 CST 2025","Fri Oct 24 14:37:58 CST 2025","4342","test_cloudTrader","test_cloudOrderSend","TestCloudStrategyOrder","","","数据库校验-云跟单-复制下单数据","
        ### 测试说明
        - 前置条件：有云策略和云跟单
          1. 进行开仓，手数范围0.1-1，总订单3，总手数1
          2. 校验账号的数据是否正确
          3. 进行平仓
          4. 校验账号的数据是否正确
        - 预期结果：账号的数据正确
        "
"passed","Fri Oct 24 14:39:46 CST 2025","Fri Oct 24 14:39:47 CST 2025","1080","test_cloudTrader","test_cloudOrderSend","TestCloudStrategyOrder","","","云策略-分配下单平仓操作","
    ### 测试说明
    - 前置条件：有云策略和云跟单
      1. 进行开仓，手数范围0.1-1，总手数1
      2. 校验账号的数据是否正确
      3. 进行平仓
      4. 校验账号的数据是否正确
    - 预期结果：云策略分配下单功能正确
    "
