"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 14 13:54:50 CST 2025","Thu Aug 14 13:54:50 CST 2025","97","test_vps","test_delete","TestDeleteUser","","","数据库校验-组别列表-删除VPS组别",""
"skipped","Thu Aug 14 13:54:50 CST 2025","Thu Aug 14 13:54:50 CST 2025","0","test_vps","test_delete","TestDeleteUser","","","VPS管理-VPS列表列表-清空VPS数据",""
"passed","Thu Aug 14 13:55:10 CST 2025","Thu Aug 14 13:55:27 CST 2025","16538","test_vps","test_delete","TestDeleteUser","","","VPS管理-VPS列表列表-强制删除VPS",""
"passed","Thu Aug 14 13:52:21 CST 2025","Thu Aug 14 13:52:22 CST 2025","1557","test_vps","test_create","TestCreate","","","VPS管理-VPS列表-新增vps",""
"passed","Thu Aug 14 13:52:22 CST 2025","Thu Aug 14 13:52:22 CST 2025","56","test_vps","test_create","TestCreate","","","数据库校验-VPS列表-新增vps",""
"passed","Thu Aug 14 13:55:30 CST 2025","Thu Aug 14 13:55:30 CST 2025","143","test_vps","test_delete_scene","TestDeleteTrader","","","数据库校验-VPS数据-删除跟单账号",""
"passed","Thu Aug 14 13:56:07 CST 2025","Thu Aug 14 13:56:19 CST 2025","11959","test_vps","test_delete_scene","TestDeleteTrader","","","账号管理-账号列表-批量删除账号","测试批量删除用户接口"
"passed","Thu Aug 14 13:55:28 CST 2025","Thu Aug 14 13:55:30 CST 2025","1300","test_vps","test_delete_scene","TestDeleteTrader","","","跟单软件看板-VPS数据-删除跟单账号",""
"passed","Thu Aug 14 13:52:04 CST 2025","Thu Aug 14 13:52:04 CST 2025","57","test_vps","test_create","TestCreate","","","数据库校验-账号列表-批量新增用户",""
"passed","Thu Aug 14 13:52:25 CST 2025","Thu Aug 14 13:52:32 CST 2025","7226","test_vps","test_create","TestCreate","","","跟单软件看板-VPS数据-新增策略账号",""
"passed","Thu Aug 14 13:52:13 CST 2025","Thu Aug 14 13:52:13 CST 2025","589","test_vps","test_create","TestCreate","","","数据库校验-品种管理-添加品种",""
"passed","Thu Aug 14 13:55:47 CST 2025","Thu Aug 14 13:55:53 CST 2025","6796","test_vps","test_delete_scene","TestDeleteTrader","","","跟单软件看板-VPS数据-批量删除跟单账号",""
"skipped","Thu Aug 14 13:52:22 CST 2025","Thu Aug 14 13:52:22 CST 2025","0","test_vps","test_create","TestCreate","","","VPS管理-VPS列表-复制默认节点",""
"passed","Thu Aug 14 13:55:56 CST 2025","Thu Aug 14 13:55:57 CST 2025","1324","test_vps","test_delete_scene","TestDeleteTrader","","","跟单软件看板-VPS数据-删除策略账号",""
"passed","Thu Aug 14 13:52:15 CST 2025","Thu Aug 14 13:52:16 CST 2025","1544","test_vps","test_create","TestCreate","","","VPS管理-VPS列表-校验服务器IP是否可用",""
"passed","Thu Aug 14 13:52:43 CST 2025","Thu Aug 14 13:53:21 CST 2025","38750","test_vps","test_create_scene","TestCreate_Scene","","","新增跟单账号（仅使用后6个数据与模板匹配）",""
"passed","Thu Aug 14 13:52:41 CST 2025","Thu Aug 14 13:52:41 CST 2025","103","test_vps","test_create","TestCreate","","","数据库校验-VPS数据-新增跟单账号",""
"passed","Thu Aug 14 13:55:59 CST 2025","Thu Aug 14 13:56:01 CST 2025","1546","test_vps","test_delete_scene","TestDeleteTrader","","","平台管理-品种管理-删除品种","测试删除用户接口"
"skipped","Thu Aug 14 13:52:22 CST 2025","Thu Aug 14 13:52:22 CST 2025","0","test_vps","test_create","TestCreate","","","VPS管理-VPS列表-获取要复制的VPS的ID",""
"passed","Thu Aug 14 13:53:21 CST 2025","Thu Aug 14 13:54:39 CST 2025","77650","test_vps","test_create_scene","TestCreate_Scene","","","数据库校验-VPS数据-批量新增跟单账号",""
"passed","Thu Aug 14 13:55:27 CST 2025","Thu Aug 14 13:55:27 CST 2025","49","test_vps","test_delete","TestDeleteUser","","","数据库校验-VPS列表列表-删除VPS",""
"passed","Thu Aug 14 13:52:08 CST 2025","Thu Aug 14 13:52:08 CST 2025","48","test_vps","test_create","TestCreate","","","数据库校验-组别列表-新增VPS组别",""
"passed","Thu Aug 14 13:56:02 CST 2025","Thu Aug 14 13:56:04 CST 2025","1862","test_vps","test_delete_scene","TestDeleteTrader","","","账号管理-账号列表-删除账号","测试删除用户接口"
"passed","Thu Aug 14 13:54:49 CST 2025","Thu Aug 14 13:54:50 CST 2025","1542","test_vps","test_delete","TestDeleteUser","","","账号管理-组别列表-删除VPS组别",""
"passed","Thu Aug 14 13:56:01 CST 2025","Thu Aug 14 13:56:01 CST 2025","171","test_vps","test_delete_scene","TestDeleteTrader","","","数据库校验-品种管理-删除品种",""
"passed","Thu Aug 14 13:55:57 CST 2025","Thu Aug 14 13:55:57 CST 2025","113","test_vps","test_delete_scene","TestDeleteTrader","","","数据库校验-VPS数据-删除策略账号",""
"passed","Thu Aug 14 13:52:02 CST 2025","Thu Aug 14 13:52:04 CST 2025","2119","test_vps","test_create","TestCreate","","","账号管理-账号列表-批量新增用户",""
"passed","Thu Aug 14 13:52:07 CST 2025","Thu Aug 14 13:52:08 CST 2025","1517","test_vps","test_create","TestCreate","","","账号管理-组别列表-新增VPS组别",""
"passed","Thu Aug 14 13:51:58 CST 2025","Thu Aug 14 13:52:00 CST 2025","1527","test_vps","test_create","TestCreate","","","账号管理-账号列表-新增单个用户",""
"passed","Thu Aug 14 13:54:41 CST 2025","Thu Aug 14 13:54:47 CST 2025","6753","test_vps","test_create_scene","TestCreate_Scene","","","修改跟单账号（仅使用后6个数据与模板匹配）",""
"passed","Thu Aug 14 13:52:32 CST 2025","Thu Aug 14 13:52:32 CST 2025","48","test_vps","test_create","TestCreate","","","数据库校验-VPS数据-新增策略账号",""
"passed","Thu Aug 14 13:52:18 CST 2025","Thu Aug 14 13:52:19 CST 2025","1514","test_vps","test_create","TestCreate","","","VPS管理-VPS列表-获取可见用户信息",""
"passed","Thu Aug 14 13:56:19 CST 2025","Thu Aug 14 13:56:19 CST 2025","753","test_vps","test_delete_scene","TestDeleteTrader","","","数据库校验-账号列表-批量删除账号","数据库校验批量删除结果"
"failed","Thu Aug 14 13:52:10 CST 2025","Thu Aug 14 13:52:12 CST 2025","2468","test_vps","test_create","TestCreate","","","平台管理-品种管理-添加品种",""
"passed","Thu Aug 14 13:52:35 CST 2025","Thu Aug 14 13:52:41 CST 2025","6068","test_vps","test_create","TestCreate","","","跟单软件看板-VPS数据-新增跟单账号",""
"passed","Thu Aug 14 13:55:53 CST 2025","Thu Aug 14 13:55:54 CST 2025","885","test_vps","test_delete_scene","TestDeleteTrader","","","数据库校验-VPS数据-批量删除跟单账号",""
"passed","Thu Aug 14 13:54:52 CST 2025","Thu Aug 14 13:55:09 CST 2025","16559","test_vps","test_delete","TestDeleteUser","","","VPS管理-VPS列表列表-删除VPS数据",""
"passed","Thu Aug 14 13:52:00 CST 2025","Thu Aug 14 13:52:00 CST 2025","62","test_vps","test_create","TestCreate","","","数据库校验-账号列表-新增用户",""
"passed","Thu Aug 14 13:56:04 CST 2025","Thu Aug 14 13:56:04 CST 2025","100","test_vps","test_delete_scene","TestDeleteTrader","","","数据库校验-账号列表-删除账号",""
