"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 11 17:32:15 CST 2025","Fri Jul 11 17:32:15 CST 2025","834","test_vps","test_delete_scene","TestDeleteTrader","","","数据库校验-VPS数据-批量删除跟单账号",""
"passed","Fri Jul 11 17:16:50 CST 2025","Fri Jul 11 17:17:42 CST 2025","51746","test_vps","test_vps_Leakage_level","TestLeakagelevel","","","数据库校验-策略平仓-跟单平仓指令",""
"passed","Fri Jul 11 17:32:22 CST 2025","Fri Jul 11 17:32:27 CST 2025","5106","test_vps","test_delete_scene","TestDeleteTrader","","","平台管理-品种管理-删除品种","测试删除用户接口"
"passed","Fri Jul 11 17:27:35 CST 2025","Fri Jul 11 17:27:35 CST 2025","51","test_vps","test_vps_scene","TestVPSOrderSend_Scence","","","数据库-获取跟单账号净值",""
"passed","Fri Jul 11 17:12:58 CST 2025","Fri Jul 11 17:13:07 CST 2025","9569","test_vps","test_create","TestCreate","","","跟单软件看板-VPS数据-新增策略账号",""
"passed","Fri Jul 11 17:17:42 CST 2025","Fri Jul 11 17:17:47 CST 2025","5140","test_vps","test_vps_Leakage_open","TestLeakageopen","","","跟单软件看板-VPS数据-修改跟单账号（漏开）",""
"passed","Fri Jul 11 17:13:17 CST 2025","Fri Jul 11 17:13:20 CST 2025","3248","test_vps","test_vps_ordersend","TestVPSOrderSend","","","跟单软件看板-VPS数据-策略开仓",""
"passed","Fri Jul 11 17:16:27 CST 2025","Fri Jul 11 17:16:33 CST 2025","6430","test_vps","test_vps_Leakage_level","TestLeakagelevel","","","数据库校验-VPS数据-修改跟单账号是否成功",""
"passed","Fri Jul 11 17:15:24 CST 2025","Fri Jul 11 17:15:31 CST 2025","6660","test_vps","test_vps_Leakage_level","TestLeakagelevel","","","数据库校验-策略开仓-策略开仓指令",""
"passed","Fri Jul 11 17:12:22 CST 2025","Fri Jul 11 17:12:22 CST 2025","55","test_vps","test_create","TestCreate","","","数据库校验-账号列表-批量新增用户",""
"passed","Fri Jul 11 17:12:15 CST 2025","Fri Jul 11 17:12:22 CST 2025","6386","test_vps","test_create","TestCreate","","","账号管理-账号列表-批量新增用户","验证数据库"
"passed","Fri Jul 11 17:13:43 CST 2025","Fri Jul 11 17:13:50 CST 2025","6737","test_vps","test_vps_ordersend","TestVPSOrderSend","","","数据库校验-策略开仓-跟单开仓指令",""
"passed","Fri Jul 11 17:17:47 CST 2025","Fri Jul 11 17:17:53 CST 2025","6396","test_vps","test_vps_Leakage_open","TestLeakageopen","","","数据库校验-VPS数据-修改跟单账号是否成功",""
"passed","Fri Jul 11 17:22:58 CST 2025","Fri Jul 11 17:24:18 CST 2025","79894","test_vps","test_create_scene","TestCreate_Scene","","","新增跟单账号（仅使用后6个数据与模板匹配）",""
"passed","Fri Jul 11 17:15:14 CST 2025","Fri Jul 11 17:15:21 CST 2025","6432","test_vps","test_vps_Leakage_level","TestLeakagelevel","","","数据库校验-VPS数据-修改跟单账号是否成功",""
"passed","Fri Jul 11 17:12:49 CST 2025","Fri Jul 11 17:12:58 CST 2025","8653","test_vps","test_create","TestCreate","","","数据库校验-VPS列表-新增vps",""
"passed","Fri Jul 11 17:20:31 CST 2025","Fri Jul 11 17:20:36 CST 2025","5096","test_vps","test_masOrderSend_allocation","TestMasordersend","","","跟账号管理-交易下单-平仓",""
"passed","Fri Jul 11 17:32:28 CST 2025","Fri Jul 11 17:32:33 CST 2025","5086","test_vps","test_delete_scene","TestDeleteTrader","","","账号管理-账号列表-删除账号","测试删除用户接口"
"passed","Fri Jul 11 17:18:10 CST 2025","Fri Jul 11 17:18:17 CST 2025","6661","test_vps","test_vps_Leakage_open","TestLeakageopen","","","数据库校验-策略开仓-跟单开仓指令-根据status状态发现有漏单",""
"passed","Fri Jul 11 17:13:27 CST 2025","Fri Jul 11 17:13:33 CST 2025","6406","test_vps","test_vps_ordersend","TestVPSOrderSend","","","数据库校验-策略开仓-持仓检查主账号数据",""
"passed","Fri Jul 11 17:12:44 CST 2025","Fri Jul 11 17:12:49 CST 2025","5117","test_vps","test_create","TestCreate","","","VPS管理-VPS列表-新增vps",""
"passed","Fri Jul 11 17:13:20 CST 2025","Fri Jul 11 17:13:27 CST 2025","6630","test_vps","test_vps_ordersend","TestVPSOrderSend","","","数据库校验-策略开仓-策略开仓指令",""
"passed","Fri Jul 11 17:14:07 CST 2025","Fri Jul 11 17:14:17 CST 2025","10120","test_vps","test_vps_ordersend","TestVPSOrderSend","","","数据库校验-策略平仓-持仓检查跟单账号数据",""
"passed","Fri Jul 11 17:24:18 CST 2025","Fri Jul 11 17:26:00 CST 2025","102060","test_vps","test_create_scene","TestCreate_Scene","","","数据库校验-VPS数据-批量新增跟单账号",""
"passed","Fri Jul 11 17:21:38 CST 2025","Fri Jul 11 17:21:39 CST 2025","64","test_vps","test_masOrderSend_copy","TestMasordersendcopy","","","跟账号管理-交易下单-VPS复制下单",""
"passed","Fri Jul 11 17:27:25 CST 2025","Fri Jul 11 17:27:35 CST 2025","10410","test_vps","test_vps_scene","TestVPSOrderSend_Scence","","","数据库校验-策略开仓-修改净值",""
"passed","Fri Jul 11 17:18:28 CST 2025","Fri Jul 11 17:18:34 CST 2025","6414","test_vps","test_vps_Leakage_open","TestLeakageopen","","","数据库校验-VPS数据-修改跟单账号是否成功",""
"passed","Fri Jul 11 17:17:54 CST 2025","Fri Jul 11 17:17:57 CST 2025","3213","test_vps","test_vps_Leakage_open","TestLeakageopen","","","跟单软件看板-VPS数据-策略开仓-出现漏单",""
"passed","Fri Jul 11 17:16:39 CST 2025","Fri Jul 11 17:16:50 CST 2025","10194","test_vps","test_vps_Leakage_level","TestLeakagelevel","","","数据库校验-策略平仓-持仓检查跟单账号数据",""
"passed","Fri Jul 11 17:16:34 CST 2025","Fri Jul 11 17:16:39 CST 2025","5905","test_vps","test_vps_Leakage_level","TestLeakagelevel","","","跟单软件看板-VPS数据-修改完之后进行平仓补全",""
"passed","Fri Jul 11 17:13:16 CST 2025","Fri Jul 11 17:13:16 CST 2025","102","test_vps","test_create","TestCreate","","","数据库校验-VPS数据-新增跟单账号",""
"passed","Fri Jul 11 17:15:21 CST 2025","Fri Jul 11 17:15:24 CST 2025","3184","test_vps","test_vps_Leakage_level","TestLeakagelevel","","","跟单软件看板-VPS数据-策略开仓",""
"passed","Fri Jul 11 17:22:06 CST 2025","Fri Jul 11 17:22:58 CST 2025","51439","test_vps","test_masOrderSend_copy","TestMasordersendcopy","","","数据库校验-交易平仓-持仓检查跟单账号数据",""
"passed","Fri Jul 11 17:18:34 CST 2025","Fri Jul 11 17:18:39 CST 2025","5295","test_vps","test_vps_Leakage_open","TestLeakageopen","","","跟单软件看板-VPS数据-修改完之后进行开仓补全",""
"passed","Fri Jul 11 17:12:10 CST 2025","Fri Jul 11 17:12:15 CST 2025","5106","test_vps","test_create","TestCreate","","","账号管理-账号列表-新增单个用户",""
"passed","Fri Jul 11 17:13:33 CST 2025","Fri Jul 11 17:13:43 CST 2025","10200","test_vps","test_vps_ordersend","TestVPSOrderSend","","","数据库校验-策略开仓-持仓检查跟单账号数据",""
"passed","Fri Jul 11 17:27:01 CST 2025","Fri Jul 11 17:27:04 CST 2025","3194","test_vps","test_vps_scene","TestVPSOrderSend_Scence","","","跟单软件看板-VPS数据-策略开仓",""
"passed","Fri Jul 11 17:29:59 CST 2025","Fri Jul 11 17:30:09 CST 2025","10580","test_vps","test_vps_money","TestVPSOrderSend_money","","","数据库校验-策略平仓-修改币种p",""
"passed","Fri Jul 11 17:20:16 CST 2025","Fri Jul 11 17:20:24 CST 2025","8890","test_vps","test_masOrderSend_allocation","TestMasordersend","","","数据库校验-VPS下单-下单指令",""
"passed","Fri Jul 11 17:29:00 CST 2025","Fri Jul 11 17:29:07 CST 2025","6387","test_vps","test_vps_money","TestVPSOrderSend_money","","","数据库校验-账号列表-修改用户是否成功",""
"passed","Fri Jul 11 17:31:10 CST 2025","Fri Jul 11 17:31:17 CST 2025","6891","test_vps","test_delete","TestDeleteUser","","","VPS管理-VPS列表列表-清空VPS数据",""
"passed","Fri Jul 11 17:13:08 CST 2025","Fri Jul 11 17:13:16 CST 2025","8516","test_vps","test_create","TestCreate","","","跟单软件看板-VPS数据-新增跟单账号",""
"passed","Fri Jul 11 17:17:57 CST 2025","Fri Jul 11 17:18:04 CST 2025","6692","test_vps","test_vps_Leakage_open","TestLeakageopen","","","数据库校验-策略开仓-策略开仓指令",""
"passed","Fri Jul 11 17:15:58 CST 2025","Fri Jul 11 17:16:05 CST 2025","6659","test_vps","test_vps_Leakage_level","TestLeakagelevel","","","数据库校验-策略平仓-策略平仓主指令",""
"passed","Fri Jul 11 17:27:49 CST 2025","Fri Jul 11 17:28:00 CST 2025","10179","test_vps","test_vps_scene","TestVPSOrderSend_Scence","","","数据库校验-策略平仓-跟单账号修改品种",""
"passed","Fri Jul 11 17:31:38 CST 2025","Fri Jul 11 17:31:43 CST 2025","5141","test_vps","test_delete_scene","TestDeleteTrader","","","跟单软件看板-VPS数据-删除跟单账号",""
"passed","Fri Jul 11 17:19:07 CST 2025","Fri Jul 11 17:19:13 CST 2025","6394","test_vps","test_vps_Leakage_open","TestLeakageopen","","","数据库校验-策略平仓-平仓订单详情持仓检查",""
"passed","Fri Jul 11 17:29:21 CST 2025","Fri Jul 11 17:29:31 CST 2025","10122","test_vps","test_vps_money","TestVPSOrderSend_money","","","数据库校验-策略开仓-修改币种p",""
"passed","Fri Jul 11 17:26:00 CST 2025","Fri Jul 11 17:27:01 CST 2025","60621","test_vps","test_create_scene","TestCreate_Scene","","","修改跟单账号（仅使用后6个数据与模板匹配）",""
