"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 14 10:46:39 CST 2025","Thu Aug 14 10:46:39 CST 2025","93","test_cloudTrader","test_create","TestCreate_cloudTrader","","","数据库校验-云策略列表-新增manager账号",""
"passed","Thu Aug 14 10:44:27 CST 2025","Thu Aug 14 10:46:31 CST 2025","123896","test_cloudTrader","test_create","TestCreate_cloudTrader","","","数据库校验-批量挂靠VPS跟单（后9个账号）",""
"passed","Thu Aug 14 10:44:26 CST 2025","Thu Aug 14 10:44:27 CST 2025","1080","test_cloudTrader","test_create","TestCreate_cloudTrader","","","账号管理-账号列表-批量挂靠VPS跟单（后9个账号）",""
"passed","Thu Aug 14 10:44:19 CST 2025","Thu Aug 14 10:44:19 CST 2025","75","test_cloudTrader","test_create","TestCreate_cloudTrader","","","数据库查询-获取VPSID",""
"passed","Thu Aug 14 10:47:51 CST 2025","Thu Aug 14 10:47:52 CST 2025","1169","test_cloudTrader","test_delete","TestDelete_cloudTrader","","","账号管理-组别列表-删除云策略组别",""
"passed","Thu Aug 14 10:46:40 CST 2025","Thu Aug 14 10:46:42 CST 2025","1123","test_cloudTrader","test_create","TestCreate_cloudTrader","","","平台管理-品种管理-添加品种",""
"passed","Thu Aug 14 10:47:35 CST 2025","Thu Aug 14 10:47:47 CST 2025","11745","test_cloudTrader","test_delete","TestDelete_cloudTrader","","","账号管理-账号列表-批量删除账号","测试批量删除用户接口"
"passed","Thu Aug 14 10:46:42 CST 2025","Thu Aug 14 10:46:42 CST 2025","581","test_cloudTrader","test_create","TestCreate_cloudTrader","","","数据库校验-品种管理-添加品种",""
"passed","Thu Aug 14 10:47:19 CST 2025","Thu Aug 14 10:47:20 CST 2025","1111","test_cloudTrader","test_delete","TestDelete_cloudTrader","","","云策略-云策略列表-删除云策略跟单账号",""
"passed","Thu Aug 14 10:47:52 CST 2025","Thu Aug 14 10:47:52 CST 2025","103","test_cloudTrader","test_delete","TestDelete_cloudTrader","","","数据库校验-组别列表-删除云策略组别",""
"passed","Thu Aug 14 10:46:35 CST 2025","Thu Aug 14 10:46:35 CST 2025","54","test_cloudTrader","test_create","TestCreate_cloudTrader","","","数据库校验-云策略列表-新增策略账号",""
"passed","Thu Aug 14 10:46:32 CST 2025","Thu Aug 14 10:46:32 CST 2025","46","test_cloudTrader","test_create","TestCreate_cloudTrader","","","数据库校验-组别列表-新增云策略组别",""
"passed","Thu Aug 14 10:44:19 CST 2025","Thu Aug 14 10:44:25 CST 2025","6092","test_cloudTrader","test_create","TestCreate_cloudTrader","","","跟单软件看板-VPS数据-新增策略账号",""
"passed","Thu Aug 14 10:47:24 CST 2025","Thu Aug 14 10:47:25 CST 2025","1095","test_cloudTrader","test_delete","TestDelete_cloudTrader","","","云策略-云策略列表-删除云策略账号",""
"passed","Thu Aug 14 10:44:19 CST 2025","Thu Aug 14 10:44:19 CST 2025","56","test_cloudTrader","test_create","TestCreate_cloudTrader","","","数据库校验-账号列表-批量新增用户",""
"passed","Thu Aug 14 10:46:35 CST 2025","Thu Aug 14 10:46:39 CST 2025","3598","test_cloudTrader","test_create","TestCreate_cloudTrader","","","云策略-云策略列表-新增manager策略账号",""
"passed","Thu Aug 14 10:46:39 CST 2025","Thu Aug 14 10:46:40 CST 2025","1161","test_cloudTrader","test_create","TestCreate_cloudTrader","","","云策略-云策略列表-新增云策略跟单账号",""
"passed","Thu Aug 14 10:44:25 CST 2025","Thu Aug 14 10:44:25 CST 2025","51","test_cloudTrader","test_create","TestCreate_cloudTrader","","","数据库校验-VPS数据-新增策略账号",""
"passed","Thu Aug 14 10:47:49 CST 2025","Thu Aug 14 10:47:49 CST 2025","135","test_cloudTrader","test_delete","TestDelete_cloudTrader","","","数据库校验-品种管理-删除品种",""
"passed","Thu Aug 14 10:47:20 CST 2025","Thu Aug 14 10:47:21 CST 2025","152","test_cloudTrader","test_delete","TestDelete_cloudTrader","","","数据库校验-云策略列表-删除云策略跟单账号",""
"passed","Thu Aug 14 10:47:48 CST 2025","Thu Aug 14 10:47:49 CST 2025","1112","test_cloudTrader","test_delete","TestDelete_cloudTrader","","","平台管理-品种管理-删除品种","测试删除用户接口"
"passed","Thu Aug 14 10:46:40 CST 2025","Thu Aug 14 10:46:40 CST 2025","47","test_cloudTrader","test_create","TestCreate_cloudTrader","","","数据库校验-云策略列表-新增云策略跟单账号",""
"passed","Thu Aug 14 10:46:33 CST 2025","Thu Aug 14 10:46:33 CST 2025","47","test_cloudTrader","test_create","TestCreate_cloudTrader","","","数据库校验-云策略列表-新增云策略",""
"passed","Thu Aug 14 10:47:03 CST 2025","Thu Aug 14 10:47:11 CST 2025","7792","test_cloudTrader","test_create_scene","TestCreate_importcloudTrader","","","修改跟单账号（仅使用后6个数据与模板匹配）",""
"passed","Thu Aug 14 10:44:15 CST 2025","Thu Aug 14 10:44:18 CST 2025","3082","test_cloudTrader","test_create","TestCreate_cloudTrader","","","账号管理-账号列表-批量新增用户",""
"passed","Thu Aug 14 10:47:25 CST 2025","Thu Aug 14 10:47:25 CST 2025","95","test_cloudTrader","test_delete","TestDelete_cloudTrader","","","数据库校验-云策略列表-删除云策略账号",""
"passed","Thu Aug 14 10:47:18 CST 2025","Thu Aug 14 10:47:19 CST 2025","856","test_cloudTrader","test_delete_scene","TestDelete_cloudTrader","","","数据库校验-云策略列表-批量删除云策略跟单账号",""
"passed","Thu Aug 14 10:47:34 CST 2025","Thu Aug 14 10:47:35 CST 2025","97","test_cloudTrader","test_delete","TestDelete_cloudTrader","","","数据库校验-VPS数据-删除策略账号",""
"passed","Thu Aug 14 10:47:21 CST 2025","Thu Aug 14 10:47:23 CST 2025","1555","test_cloudTrader","test_delete","TestDelete_cloudTrader","","","云策略-云策略列表-删除云策略manager账号",""
"passed","Thu Aug 14 10:47:23 CST 2025","Thu Aug 14 10:47:23 CST 2025","112","test_cloudTrader","test_delete","TestDelete_cloudTrader","","","数据库校验-云策略列表-删除云策略manager账号",""
"passed","Thu Aug 14 10:46:34 CST 2025","Thu Aug 14 10:46:35 CST 2025","1211","test_cloudTrader","test_create","TestCreate_cloudTrader","","","云策略-云策略列表-新增策略账号",""
"passed","Thu Aug 14 10:46:43 CST 2025","Thu Aug 14 10:47:02 CST 2025","18846","test_cloudTrader","test_create_scene","TestCreate_importcloudTrader","","","云策略-云策略列表-批量新增云策略跟单账号",""
"passed","Thu Aug 14 10:47:47 CST 2025","Thu Aug 14 10:47:48 CST 2025","1205","test_cloudTrader","test_delete","TestDelete_cloudTrader","","","数据库校验-账号列表-批量删除账号","数据库校验批量删除结果"
"passed","Thu Aug 14 10:46:32 CST 2025","Thu Aug 14 10:46:33 CST 2025","1072","test_cloudTrader","test_create","TestCreate_cloudTrader","","","云策略-云策略列表-新增云策略",""
"passed","Thu Aug 14 10:47:33 CST 2025","Thu Aug 14 10:47:34 CST 2025","1773","test_cloudTrader","test_delete","TestDelete_cloudTrader","","","跟单软件看板-VPS数据-删除策略账号",""
"passed","Thu Aug 14 10:47:11 CST 2025","Thu Aug 14 10:47:18 CST 2025","7233","test_cloudTrader","test_delete_scene","TestDelete_cloudTrader","","","云策略-云策略列表-批量删除云策略跟单账号",""
"passed","Thu Aug 14 10:47:51 CST 2025","Thu Aug 14 10:47:51 CST 2025","97","test_cloudTrader","test_delete","TestDelete_cloudTrader","","","数据库校验-云策略列表-删除云策略",""
"passed","Thu Aug 14 10:47:29 CST 2025","Thu Aug 14 10:47:32 CST 2025","3387","test_cloudTrader","test_delete","TestDelete_cloudTrader","","","数据库校验-VPS数据-验证账号是否下架成功（后9个账号）",""
"passed","Thu Aug 14 10:46:31 CST 2025","Thu Aug 14 10:46:32 CST 2025","1082","test_cloudTrader","test_create","TestCreate_cloudTrader","","","账号管理-组别列表-新增云策略组别",""
"passed","Thu Aug 14 10:47:50 CST 2025","Thu Aug 14 10:47:51 CST 2025","1079","test_cloudTrader","test_delete","TestDelete_cloudTrader","","","云策略-云策略列表-删除云策略",""
"passed","Thu Aug 14 10:47:25 CST 2025","Thu Aug 14 10:47:29 CST 2025","3195","test_cloudTrader","test_delete","TestDelete_cloudTrader","","","账号管理-账号列表-批量下架VPS（后9个账号）",""
"passed","Thu Aug 14 10:47:02 CST 2025","Thu Aug 14 10:47:03 CST 2025","713","test_cloudTrader","test_create_scene","TestCreate_importcloudTrader","","","数据库校验-云策略列表-批量新增云策略跟单账号",""
