"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 01 11:31:51 CST 2025","Mon Dec 01 11:32:01 CST 2025","9691","test_cloudTrader","test_lianxi","TestVPSquery","","","券商查询校验",""
"passed","Mon Dec 01 11:31:44 CST 2025","Mon Dec 01 11:31:45 CST 2025","1099","test_cloudTrader","test_lianxi","TestVPSquery","","","券商查询校验",""
"passed","Mon Dec 01 11:31:47 CST 2025","Mon Dec 01 11:31:48 CST 2025","1090","test_vps","test_lianxi","TestVPSquery","","","服务器查询校验-查询结果为空",""
"passed","Mon Dec 01 11:32:01 CST 2025","Mon Dec 01 11:32:15 CST 2025","14164","test_cloudTrader","test_lianxi","TestVPSquery","","","券商查询校验-查询结果为空",""
"passed","Mon Dec 01 11:31:48 CST 2025","Mon Dec 01 11:31:49 CST 2025","1130","test_cloudTrader","test_lianxi","TestVPSquery","","","平台类型查询：MT4（0）",""
"passed","Mon Dec 01 11:32:01 CST 2025","Mon Dec 01 11:32:14 CST 2025","12865","test_vps","test_lianxi","TestVPSquery","","","券商查询校验-查询结果为空",""
"passed","Mon Dec 01 11:31:45 CST 2025","Mon Dec 01 11:31:46 CST 2025","1084","test_vps","test_lianxi","TestVPSquery","","","券商查询校验-查询结果为空",""
"passed","Mon Dec 01 11:31:46 CST 2025","Mon Dec 01 11:31:47 CST 2025","1098","test_vps","test_lianxi","TestVPSquery","","","服务器查询校验",""
"passed","Mon Dec 01 11:31:45 CST 2025","Mon Dec 01 11:31:46 CST 2025","1083","test_cloudTrader","test_lianxi","TestVPSquery","","","券商查询校验-查询结果为空",""
"passed","Mon Dec 01 11:31:44 CST 2025","Mon Dec 01 11:31:45 CST 2025","1084","test_vps","test_lianxi","TestVPSquery","","","券商查询校验",""
"passed","Mon Dec 01 11:31:48 CST 2025","Mon Dec 01 11:31:49 CST 2025","1131","test_vps","test_lianxi","TestVPSquery","","","平台类型查询：MT4（0）",""
"passed","Mon Dec 01 11:31:47 CST 2025","Mon Dec 01 11:31:48 CST 2025","1087","test_cloudTrader","test_lianxi","TestVPSquery","","","服务器查询校验-查询结果为空",""
"passed","Mon Dec 01 11:31:51 CST 2025","Mon Dec 01 11:32:01 CST 2025","9885","test_vps","test_lianxi","TestVPSquery","","","券商查询校验",""
"passed","Mon Dec 01 11:31:46 CST 2025","Mon Dec 01 11:31:47 CST 2025","1083","test_cloudTrader","test_lianxi","TestVPSquery","","","服务器查询校验",""
"passed","Mon Dec 01 11:31:49 CST 2025","Mon Dec 01 11:31:50 CST 2025","1140","test_cloudTrader","test_lianxi","TestVPSquery","","","平台类型查询：MT5（1）",""
"passed","Mon Dec 01 11:31:49 CST 2025","Mon Dec 01 11:31:50 CST 2025","1121","test_vps","test_lianxi","TestVPSquery","","","平台类型查询：MT5（1）",""
